prop_id,game_id,player_id,vendor,prop_type,line_value,market_type,over_odds,under_odds,milestone_odds,updated_at
3135860193,18447432,17895983,rebet,points,16.5,over_under,-143.0,100.0,,2026-01-21T02:18:46.840Z
3135860194,18447432,3547264,rebet,points,10.5,over_under,-143.0,100.0,,2026-01-21T02:18:46.840Z
3135860195,18447432,666956,rebet,points,20.5,over_under,-105.0,-133.0,,2026-01-21T02:18:46.840Z
3135860196,18447432,1028025177,rebet,points,20.5,over_under,-143.0,100.0,,2026-01-21T02:18:46.840Z
3135860197,18447432,460,rebet,points,15.5,over_under,-125.0,-111.0,,2026-01-21T02:18:46.840Z
3135860198,18447432,283,rebet,points,3.5,over_under,105.0,-143.0,,2026-01-21T02:18:46.840Z
3135860199,18447432,192,rebet,points,26.5,over_under,-125.0,-118.0,,2026-01-21T02:18:46.840Z
3135860200,18447432,493,rebet,points,14.5,over_under,-118.0,-125.0,,2026-01-21T02:18:46.840Z
3135860201,18447432,139,rebet,points,8.5,over_under,-111.0,-133.0,,2026-01-21T02:18:46.840Z
3281248145,18447451,101,rebet,points,9.5,over_under,-133.0,-111.0,,2026-01-23T04:31:46.526Z
3281248146,18447451,666609,rebet,points,8.5,over_under,-143.0,100.0,,2026-01-23T04:31:46.526Z
3281248147,18447451,22,rebet,points,7.5,over_under,-154.0,105.0,,2026-01-23T04:31:46.526Z
3281248148,18447451,192,rebet,points,20.5,over_under,-133.0,-105.0,,2026-01-23T04:31:46.526Z
3281248149,18447451,237,rebet,points,16.5,over_under,-125.0,-111.0,,2026-01-23T04:31:46.526Z
3281248150,18447451,274,rebet,points,24.5,over_under,-133.0,-105.0,,2026-01-23T04:31:46.526Z
3281248151,18447451,132,rebet,points,28.5,over_under,-143.0,-105.0,,2026-01-23T04:31:46.526Z
3281248152,18447451,493,rebet,points,14.5,over_under,-111.0,-133.0,,2026-01-23T04:31:46.526Z
3281248153,18447451,192,rebet,assists,10.5,over_under,-154.0,105.0,,2026-01-23T04:31:46.526Z
3281248154,18447451,237,rebet,assists,5.5,over_under,120.0,-175.0,,2026-01-23T04:31:46.526Z
3281248155,18447451,132,rebet,assists,6.5,over_under,105.0,-154.0,,2026-01-23T04:31:46.526Z
3281248156,18447451,139,rebet,assists,2.5,over_under,175.0,-270.0,,2026-01-23T04:31:46.526Z
3281248157,18447451,101,rebet,rebounds,3.5,over_under,105.0,-154.0,,2026-01-23T04:31:46.526Z
3281248158,18447451,666609,rebet,rebounds,2.5,over_under,125.0,-182.0,,2026-01-23T04:31:46.526Z
3281248159,18447451,22,rebet,rebounds,8.5,over_under,-125.0,-118.0,,2026-01-23T04:31:46.526Z
3281248160,18447451,666626,rebet,rebounds,2.5,over_under,-118.0,-125.0,,2026-01-23T04:31:46.526Z
3281248161,18447451,38017728,rebet,rebounds,5.5,over_under,140.0,-213.0,,2026-01-23T04:31:46.526Z
3281248162,18447451,283,rebet,rebounds,2.5,over_under,170.0,-270.0,,2026-01-23T04:31:46.526Z
3281248163,18447451,192,rebet,rebounds,5.5,over_under,130.0,-192.0,,2026-01-23T04:31:46.526Z
3281248164,18447451,237,rebet,rebounds,3.5,over_under,-154.0,105.0,,2026-01-23T04:31:46.526Z
3281248165,18447451,274,rebet,rebounds,4.5,over_under,-167.0,115.0,,2026-01-23T04:31:46.526Z
3281248166,18447451,132,rebet,rebounds,6.5,over_under,-118.0,-125.0,,2026-01-23T04:31:46.526Z
3281248167,18447451,493,rebet,rebounds,15.5,over_under,-111.0,-133.0,,2026-01-23T04:31:46.526Z
3281248168,18447451,101,rebet,threes,0.5,over_under,145.0,-213.0,,2026-01-23T04:31:46.526Z
3281248169,18447451,666609,rebet,threes,1.5,over_under,-118.0,-125.0,,2026-01-23T04:31:46.526Z
3281248170,18447451,38017728,rebet,threes,2.5,over_under,135.0,-200.0,,2026-01-23T04:31:46.526Z
3281248171,18447451,283,rebet,threes,1.5,over_under,105.0,-154.0,,2026-01-23T04:31:46.526Z
3281248172,18447451,420,rebet,threes,0.5,over_under,100.0,-143.0,,2026-01-23T04:31:46.526Z
3281248173,18447451,192,rebet,threes,1.5,over_under,-200.0,135.0,,2026-01-23T04:31:46.526Z
3281248174,18447451,237,rebet,threes,0.5,over_under,100.0,-143.0,,2026-01-23T04:31:46.526Z
3281248175,18447451,274,rebet,threes,2.5,over_under,-238.0,160.0,,2026-01-23T04:31:46.526Z
3281248176,18447451,132,rebet,threes,2.5,over_under,135.0,-192.0,,2026-01-23T04:31:46.526Z
3281248177,18447451,139,rebet,threes,0.5,over_under,165.0,-250.0,,2026-01-23T04:31:46.526Z
3475276791,18447474,101,rebet,points,13.5,over_under,-105.0,-133.0,,2026-01-26T02:36:45.918Z
3475276792,18447474,666508,rebet,points,8.5,over_under,-125.0,-111.0,,2026-01-26T02:36:45.918Z
3475276793,18447474,375,rebet,points,21.5,over_under,-125.0,-111.0,,2026-01-26T02:36:45.918Z
3475276794,18447474,1057266813,rebet,points,7.5,over_under,-118.0,-125.0,,2026-01-26T02:36:45.918Z
3475276795,18447474,1057279425,rebet,points,9.5,over_under,-118.0,-125.0,,2026-01-26T02:36:45.918Z
3475276796,18447474,192,rebet,points,29.5,over_under,-133.0,-111.0,,2026-01-26T02:36:45.918Z
3475276797,18447474,274,rebet,points,23.5,over_under,-125.0,-118.0,,2026-01-26T02:36:45.918Z
3475276798,18447474,493,rebet,points,16.5,over_under,-118.0,-118.0,,2026-01-26T02:36:45.918Z
3475276799,18447474,666508,rebet,assists,3.5,over_under,-118.0,-125.0,,2026-01-26T02:36:45.918Z
3475276800,18447474,375,rebet,assists,3.5,over_under,145.0,-213.0,,2026-01-26T02:36:45.918Z
3475276801,18447474,1057266813,rebet,assists,3.5,over_under,110.0,-154.0,,2026-01-26T02:36:45.918Z
3475276802,18447474,192,rebet,assists,7.5,over_under,-118.0,-118.0,,2026-01-26T02:36:45.918Z
3475276803,18447474,274,rebet,assists,4.5,over_under,120.0,-175.0,,2026-01-26T02:36:45.918Z
3475276804,18447474,101,rebet,rebounds,4.5,over_under,-111.0,-125.0,,2026-01-26T02:36:45.918Z
3475276805,18447474,666508,rebet,rebounds,8.5,over_under,-118.0,-118.0,,2026-01-26T02:36:45.918Z
3475276806,18447474,375,rebet,rebounds,5.5,over_under,-133.0,-105.0,,2026-01-26T02:36:45.918Z
3475276807,18447474,192,rebet,rebounds,6.5,over_under,-167.0,115.0,,2026-01-26T02:36:45.918Z
3475276808,18447474,274,rebet,rebounds,4.5,over_under,-133.0,-105.0,,2026-01-26T02:36:45.918Z
3475276809,18447474,493,rebet,rebounds,12.5,over_under,-133.0,-105.0,,2026-01-26T02:36:45.918Z
3475276810,18447474,375,rebet,threes,2.5,over_under,-118.0,-125.0,,2026-01-26T02:36:45.918Z
3475276811,18447474,1057279425,rebet,threes,1.5,over_under,-270.0,170.0,,2026-01-26T02:36:45.918Z
3475276812,18447474,192,rebet,threes,4.5,over_under,-143.0,100.0,,2026-01-26T02:36:45.918Z
3475276813,18447474,274,rebet,threes,1.5,over_under,-154.0,105.0,,2026-01-26T02:36:45.918Z
3572074579,18447488,101,rebet,steals,0.5,milestone,,,-232.0,2026-01-28T02:58:46.322Z
3572074580,18447488,101,rebet,steals,1.5,milestone,,,208.0,2026-01-28T02:58:46.322Z
3572074581,18447488,101,rebet,steals,2.5,milestone,,,710.0,2026-01-28T02:58:46.322Z
3572074582,18447488,101,rebet,steals,3.5,milestone,,,1800.0,2026-01-28T02:58:46.322Z
3572074583,18447488,297,rebet,steals,0.5,milestone,,,-194.0,2026-01-28T02:58:46.322Z
3572074584,18447488,297,rebet,steals,1.5,milestone,,,255.0,2026-01-28T02:58:46.322Z
3572074585,18447488,297,rebet,steals,2.5,milestone,,,750.0,2026-01-28T02:58:46.322Z
3572074586,18447488,297,rebet,steals,3.5,milestone,,,2000.0,2026-01-28T02:58:46.322Z
3572074587,18447488,1057271583,rebet,steals,0.5,milestone,,,-145.0,2026-01-28T02:58:46.322Z
3572074588,18447488,1057271583,rebet,steals,1.5,milestone,,,370.0,2026-01-28T02:58:46.322Z
3572074589,18447488,1057271583,rebet,steals,2.5,milestone,,,1025.0,2026-01-28T02:58:46.322Z
3572074590,18447488,1057271583,rebet,steals,3.5,milestone,,,2300.0,2026-01-28T02:58:46.322Z
3572074591,18447488,56677842,rebet,steals,0.5,milestone,,,-166.0,2026-01-28T02:58:46.322Z
3572074592,18447488,56677842,rebet,steals,1.5,milestone,,,280.0,2026-01-28T02:58:46.322Z
3572074593,18447488,56677842,rebet,steals,2.5,milestone,,,850.0,2026-01-28T02:58:46.322Z
3572074594,18447488,56677842,rebet,steals,3.5,milestone,,,2200.0,2026-01-28T02:58:46.322Z
3572074595,18447488,1028035794,rebet,steals,0.5,milestone,,,-194.0,2026-01-28T02:58:46.322Z
3572074596,18447488,1028035794,rebet,steals,1.5,milestone,,,255.0,2026-01-28T02:58:46.322Z
3572074597,18447488,1028035794,rebet,steals,2.5,milestone,,,750.0,2026-01-28T02:58:46.322Z
3572074598,18447488,1028035794,rebet,steals,3.5,milestone,,,2000.0,2026-01-28T02:58:46.322Z
3572074599,18447488,1028025362,rebet,steals,0.5,milestone,,,-232.0,2026-01-28T02:58:46.322Z
3572074600,18447488,1028025362,rebet,steals,1.5,milestone,,,208.0,2026-01-28T02:58:46.322Z
3572074601,18447488,1028025362,rebet,steals,2.5,milestone,,,710.0,2026-01-28T02:58:46.322Z
3572074602,18447488,1028025362,rebet,steals,3.5,milestone,,,1800.0,2026-01-28T02:58:46.322Z
3572074603,18447488,1057260888,rebet,steals,0.5,milestone,,,-232.0,2026-01-28T02:58:46.322Z
3572074604,18447488,1057260888,rebet,steals,1.5,milestone,,,208.0,2026-01-28T02:58:46.322Z
3572074605,18447488,1057260888,rebet,steals,2.5,milestone,,,710.0,2026-01-28T02:58:46.322Z
3572074606,18447488,1057260888,rebet,steals,3.5,milestone,,,1800.0,2026-01-28T02:58:46.322Z
3572074607,18447488,285,rebet,steals,0.5,milestone,,,-116.0,2026-01-28T02:58:46.322Z
3572074608,18447488,285,rebet,steals,1.5,milestone,,,420.0,2026-01-28T02:58:46.322Z
3572074609,18447488,285,rebet,steals,2.5,milestone,,,1325.0,2026-01-28T02:58:46.322Z
3572074610,18447488,285,rebet,steals,3.5,milestone,,,2700.0,2026-01-28T02:58:46.322Z
3572074611,18447488,33,rebet,steals,0.5,milestone,,,-145.0,2026-01-28T02:58:46.322Z
3572074612,18447488,33,rebet,steals,1.5,milestone,,,370.0,2026-01-28T02:58:46.322Z
3572074613,18447488,33,rebet,steals,2.5,milestone,,,1025.0,2026-01-28T02:58:46.322Z
3572074614,18447488,33,rebet,steals,3.5,milestone,,,2300.0,2026-01-28T02:58:46.322Z
3572074615,18447488,192,rebet,steals,0.5,milestone,,,-330.0,2026-01-28T02:58:46.322Z
3572074616,18447488,192,rebet,steals,1.5,milestone,,,139.0,2026-01-28T02:58:46.322Z
3572074617,18447488,192,rebet,steals,2.5,milestone,,,470.0,2026-01-28T02:58:46.322Z
3572074618,18447488,192,rebet,steals,3.5,milestone,,,1225.0,2026-01-28T02:58:46.322Z
3572074619,18447488,274,rebet,steals,0.5,milestone,,,-575.0,2026-01-28T02:58:46.322Z
3572074620,18447488,274,rebet,steals,1.5,milestone,,,-135.0,2026-01-28T02:58:46.322Z
3572074621,18447488,274,rebet,steals,2.5,milestone,,,188.0,2026-01-28T02:58:46.322Z
3572074622,18447488,274,rebet,steals,3.5,milestone,,,470.0,2026-01-28T02:58:46.322Z
3572074623,18447488,493,rebet,steals,0.5,milestone,,,-145.0,2026-01-28T02:58:46.322Z
3572074624,18447488,493,rebet,steals,1.5,milestone,,,370.0,2026-01-28T02:58:46.322Z
3572074625,18447488,493,rebet,steals,2.5,milestone,,,1025.0,2026-01-28T02:58:46.322Z
3572074626,18447488,493,rebet,steals,3.5,milestone,,,2300.0,2026-01-28T02:58:46.322Z
3572074627,18447488,139,rebet,steals,0.5,milestone,,,-575.0,2026-01-28T02:58:46.322Z
3572074628,18447488,139,rebet,steals,1.5,milestone,,,-135.0,2026-01-28T02:58:46.322Z
3572074629,18447488,139,rebet,steals,2.5,milestone,,,285.0,2026-01-28T02:58:46.322Z
3572074630,18447488,139,rebet,steals,3.5,milestone,,,660.0,2026-01-28T02:58:46.322Z
3735269831,18447513,101,rebet,steals,0.5,milestone,,,-147.0,2026-01-31T01:58:47.344Z
3735269832,18447513,101,rebet,steals,1.5,milestone,,,370.0,2026-01-31T01:58:47.344Z
3735269833,18447513,101,rebet,steals,2.5,milestone,,,1050.0,2026-01-31T01:58:47.344Z
3735269834,18447513,101,rebet,steals,3.5,milestone,,,2300.0,2026-01-31T01:58:47.344Z
3735269835,18447513,69,rebet,steals,0.5,milestone,,,-236.0,2026-01-31T01:58:47.344Z
3735269836,18447513,69,rebet,steals,1.5,milestone,,,208.0,2026-01-31T01:58:47.344Z
3735269837,18447513,69,rebet,steals,2.5,milestone,,,710.0,2026-01-31T01:58:47.344Z
3735269838,18447513,69,rebet,steals,3.5,milestone,,,1800.0,2026-01-31T01:58:47.344Z
3735269839,18447513,56677582,rebet,steals,0.5,milestone,,,-147.0,2026-01-31T01:58:47.344Z
3735269840,18447513,56677582,rebet,steals,1.5,milestone,,,370.0,2026-01-31T01:58:47.344Z
3735269841,18447513,56677582,rebet,steals,2.5,milestone,,,1050.0,2026-01-31T01:58:47.344Z
3735269842,18447513,56677582,rebet,steals,3.5,milestone,,,2300.0,2026-01-31T01:58:47.344Z
3735269843,18447513,38017721,rebet,steals,0.5,milestone,,,-295.0,2026-01-31T01:58:47.344Z
3735269844,18447513,38017721,rebet,steals,1.5,milestone,,,162.0,2026-01-31T01:58:47.344Z
3735269845,18447513,38017721,rebet,steals,2.5,milestone,,,610.0,2026-01-31T01:58:47.344Z
3735269846,18447513,38017721,rebet,steals,3.5,milestone,,,1425.0,2026-01-31T01:58:47.344Z
3735269847,18447513,246,rebet,steals,0.5,milestone,,,-391.0,2026-01-31T01:58:47.344Z
3735269848,18447513,246,rebet,steals,1.5,milestone,,,125.0,2026-01-31T01:58:47.344Z
3735269849,18447513,246,rebet,steals,2.5,milestone,,,420.0,2026-01-31T01:58:47.344Z
3735269850,18447513,246,rebet,steals,3.5,milestone,,,1050.0,2026-01-31T01:58:47.344Z
3735269851,18447513,192,rebet,steals,0.5,milestone,,,-340.0,2026-01-31T01:58:47.344Z
3735269852,18447513,192,rebet,steals,1.5,milestone,,,139.0,2026-01-31T01:58:47.344Z
3735269853,18447513,192,rebet,steals,2.5,milestone,,,470.0,2026-01-31T01:58:47.344Z
3735269854,18447513,192,rebet,steals,3.5,milestone,,,1225.0,2026-01-31T01:58:47.344Z
3735269855,18447513,455,rebet,steals,0.5,milestone,,,127.0,2026-01-31T01:58:47.344Z
3735269856,18447513,455,rebet,steals,1.5,milestone,,,550.0,2026-01-31T01:58:47.344Z
3735269857,18447513,455,rebet,steals,2.5,milestone,,,1800.0,2026-01-31T01:58:47.344Z
3735269858,18447513,455,rebet,steals,3.5,milestone,,,3700.0,2026-01-31T01:58:47.344Z
3735269859,18447513,274,rebet,steals,0.5,milestone,,,-599.0,2026-01-31T01:58:47.344Z
3735269860,18447513,274,rebet,steals,1.5,milestone,,,-108.0,2026-01-31T01:58:47.344Z
3735269861,18447513,274,rebet,steals,2.5,milestone,,,330.0,2026-01-31T01:58:47.344Z
3735269862,18447513,274,rebet,steals,3.5,milestone,,,850.0,2026-01-31T01:58:47.344Z
3735269863,18447513,191,rebet,steals,0.5,milestone,,,-147.0,2026-01-31T01:58:47.344Z
3735269864,18447513,191,rebet,steals,1.5,milestone,,,370.0,2026-01-31T01:58:47.344Z
3735269865,18447513,191,rebet,steals,2.5,milestone,,,1050.0,2026-01-31T01:58:47.344Z
3735269866,18447513,191,rebet,steals,3.5,milestone,,,2300.0,2026-01-31T01:58:47.344Z
3735269867,18447513,493,rebet,steals,0.5,milestone,,,-118.0,2026-01-31T01:58:47.344Z
3735269868,18447513,493,rebet,steals,1.5,milestone,,,420.0,2026-01-31T01:58:47.344Z
3735269869,18447513,493,rebet,steals,2.5,milestone,,,1325.0,2026-01-31T01:58:47.344Z
3735269870,18447513,493,rebet,steals,3.5,milestone,,,2800.0,2026-01-31T01:58:47.344Z
3735269871,18447513,335,rebet,steals,0.5,milestone,,,-469.0,2026-01-31T01:58:47.344Z
3735269872,18447513,335,rebet,steals,1.5,milestone,,,106.0,2026-01-31T01:58:47.344Z
3735269873,18447513,335,rebet,steals,2.5,milestone,,,380.0,2026-01-31T01:58:47.344Z
3735269874,18447513,335,rebet,steals,3.5,milestone,,,950.0,2026-01-31T01:58:47.344Z
3735269875,18447513,139,rebet,steals,0.5,milestone,,,-599.0,2026-01-31T01:58:47.344Z
3735269876,18447513,139,rebet,steals,1.5,milestone,,,-108.0,2026-01-31T01:58:47.344Z
3735269877,18447513,139,rebet,steals,2.5,milestone,,,330.0,2026-01-31T01:58:47.344Z
3735269878,18447513,139,rebet,steals,3.5,milestone,,,850.0,2026-01-31T01:58:47.344Z
3739979452,18447513,274,fanatics,points,24.5,over_under,-120.0,-110.0,,2026-01-31T04:20:04.368Z
3828349979,18447527,101,rebet,steals,0.5,milestone,,,-198.0,2026-02-02T00:58:47.175Z
3828349980,18447527,101,rebet,steals,1.5,milestone,,,255.0,2026-02-02T00:58:47.175Z
3828349981,18447527,101,rebet,steals,2.5,milestone,,,750.0,2026-02-02T00:58:47.175Z
3828349982,18447527,101,rebet,steals,3.5,milestone,,,2000.0,2026-02-02T00:58:47.175Z
3828349983,18447527,18678058,rebet,steals,0.5,milestone,,,-340.0,2026-02-02T00:58:47.175Z
3828349984,18447527,18678058,rebet,steals,1.5,milestone,,,138.0,2026-02-02T00:58:47.175Z
3828349985,18447527,18678058,rebet,steals,2.5,milestone,,,470.0,2026-02-02T00:58:47.175Z
3828349986,18447527,18678058,rebet,steals,3.5,milestone,,,1225.0,2026-02-02T00:58:47.175Z
3828349987,18447527,38017727,rebet,steals,0.5,milestone,,,-469.0,2026-02-02T00:58:47.175Z
3828349988,18447527,38017727,rebet,steals,1.5,milestone,,,106.0,2026-02-02T00:58:47.175Z
3828349989,18447527,38017727,rebet,steals,2.5,milestone,,,380.0,2026-02-02T00:58:47.175Z
3828349990,18447527,38017727,rebet,steals,3.5,milestone,,,950.0,2026-02-02T00:58:47.175Z
3828349991,18447527,8,rebet,steals,0.5,milestone,,,-340.0,2026-02-02T00:58:47.175Z
3828349992,18447527,8,rebet,steals,1.5,milestone,,,138.0,2026-02-02T00:58:47.175Z
3828349993,18447527,8,rebet,steals,2.5,milestone,,,470.0,2026-02-02T00:58:47.175Z
3828349994,18447527,8,rebet,steals,3.5,milestone,,,1225.0,2026-02-02T00:58:47.175Z
3828349995,18447527,1028036515,rebet,steals,0.5,milestone,,,-198.0,2026-02-02T00:58:47.175Z
3828349996,18447527,1028036515,rebet,steals,1.5,milestone,,,255.0,2026-02-02T00:58:47.175Z
3828349997,18447527,1028036515,rebet,steals,2.5,milestone,,,750.0,2026-02-02T00:58:47.175Z
3828349998,18447527,1028036515,rebet,steals,3.5,milestone,,,2000.0,2026-02-02T00:58:47.175Z
3828349999,18447527,1028025723,rebet,steals,0.5,milestone,,,-148.0,2026-02-02T00:58:47.175Z
3828350000,18447527,1028025723,rebet,steals,1.5,milestone,,,370.0,2026-02-02T00:58:47.175Z
3828350001,18447527,1028025723,rebet,steals,2.5,milestone,,,1025.0,2026-02-02T00:58:47.175Z
3828350002,18447527,1028025723,rebet,steals,3.5,milestone,,,2300.0,2026-02-02T00:58:47.175Z
3828350003,18447527,33,rebet,steals,0.5,milestone,,,-238.0,2026-02-02T00:58:47.175Z
3828350004,18447527,33,rebet,steals,1.5,milestone,,,208.0,2026-02-02T00:58:47.175Z
3828350005,18447527,33,rebet,steals,2.5,milestone,,,710.0,2026-02-02T00:58:47.175Z
3828350006,18447527,33,rebet,steals,3.5,milestone,,,1800.0,2026-02-02T00:58:47.175Z
3828350007,18447527,53,rebet,steals,0.5,milestone,,,-148.0,2026-02-02T00:58:47.175Z
3828350008,18447527,53,rebet,steals,1.5,milestone,,,370.0,2026-02-02T00:58:47.175Z
3828350009,18447527,53,rebet,steals,2.5,milestone,,,1025.0,2026-02-02T00:58:47.175Z
3828350010,18447527,53,rebet,steals,3.5,milestone,,,2300.0,2026-02-02T00:58:47.175Z
3828350011,18447527,274,rebet,steals,0.5,milestone,,,-599.0,2026-02-02T00:58:47.175Z
3828350012,18447527,274,rebet,steals,1.5,milestone,,,-136.0,2026-02-02T00:58:47.175Z
3828350013,18447527,274,rebet,steals,2.5,milestone,,,285.0,2026-02-02T00:58:47.175Z
3828350014,18447527,274,rebet,steals,3.5,milestone,,,660.0,2026-02-02T00:58:47.175Z
3828350015,18447527,351,rebet,steals,0.5,milestone,,,-295.0,2026-02-02T00:58:47.175Z
3828350016,18447527,351,rebet,steals,1.5,milestone,,,161.0,2026-02-02T00:58:47.175Z
3828350017,18447527,351,rebet,steals,2.5,milestone,,,610.0,2026-02-02T00:58:47.175Z
3828350018,18447527,351,rebet,steals,3.5,milestone,,,1425.0,2026-02-02T00:58:47.175Z
3828350019,18447527,493,rebet,steals,0.5,milestone,,,-119.0,2026-02-02T00:58:47.175Z
3828350020,18447527,493,rebet,steals,1.5,milestone,,,420.0,2026-02-02T00:58:47.175Z
3828350021,18447527,493,rebet,steals,2.5,milestone,,,1325.0,2026-02-02T00:58:47.175Z
3828350022,18447527,493,rebet,steals,3.5,milestone,,,2800.0,2026-02-02T00:58:47.175Z
3828350023,18447527,139,rebet,steals,0.5,milestone,,,-599.0,2026-02-02T00:58:47.175Z
3828350024,18447527,139,rebet,steals,1.5,milestone,,,-120.0,2026-02-02T00:58:47.175Z
3828350025,18447527,139,rebet,steals,2.5,milestone,,,310.0,2026-02-02T00:58:47.175Z
3828350026,18447527,139,rebet,steals,3.5,milestone,,,760.0,2026-02-02T00:58:47.175Z
3831266549,18447527,493,betway,rebounds,20.5,over_under,150.0,-225.0,,2026-02-02T03:20:28.955Z
3831266550,18447527,493,betway,rebounds,20,milestone,,,-330.0,2026-02-02T03:20:28.955Z
3831266551,18447527,38017698,betway,rebounds,20,milestone,,,20000.0,2026-02-02T03:20:28.955Z
3831482950,18447527,101,caesars,double_double,0.5,milestone,,,-120.0,2026-02-02T03:33:02.996Z
3831482951,18447527,274,caesars,double_double,0.5,milestone,,,450.0,2026-02-02T03:33:02.996Z
